Date,Open,High,Low,Close,Adj Close,Volume
4/18/2000,6200,6240,5860,6040,4462.859863,73730000
4/19/2000,6300,6460,5860,6000,4433.304688,60615000
4/20/2000,5960,6160,5920,6020,4448.082031,37335000
4/21/2000,6060,6180,5970,6050,4470.248047,26425000
4/24/2000,5970,6030,5760,5800,4285.525391,27830000
4/25/2000,5620,5760,5520,5640,4167.305176,34900000
4/26/2000,5820,5860,5600,5600,4137.749023,39290000
4/27/2000,5520,5700,5400,5400,3989.973633,54110000
4/28/2000,5500,6100,5460,6000,4433.304688,75530000
5/1/2000,6000,6000,6000,6000,4433.304688,0
5/2/2000,6200,6530,6120,6280,4640.191406,72335000
5/3/2000,6240,6260,6090,6180,4566.302246,26585000
5/4/2000,6220,6360,6140,6180,4566.302246,26100000
5/5/2000,6180,6180,6180,6180,4566.302246,0
5/8/2000,6400,6700,6300,6560,4847.078613,52695000
5/9/2000,6560,6560,6560,6560,4847.078613,0
5/10/2000,6320,6390,6270,6350,4691.913574,27620000
5/11/2000,6350,6350,6350,6350,4691.913574,0
5/12/2000,6420,6440,6160,6160,4551.523438,47170000
5/15/2000,6290,6530,6220,6440,4758.413086,47120000
5/16/2000,6510,6800,6510,6800,5024.410156,39620000
5/17/2000,7000,7340,6920,6920,5113.075684,76235000
5/18/2000,6740,7000,6680,6800,5024.410156,36580000
5/19/2000,6740,6900,6600,6900,5098.298828,41450000
5/22/2000,6720,6830,6620,6670,4928.355469,36385000
5/23/2000,6500,6700,6350,6380,4714.078613,41290000
5/24/2000,6160,6370,5920,6200,4581.080078,72150000
5/25/2000,6330,6380,5930,6000,4433.304688,85965000
5/26/2000,5900,5990,5600,5600,4137.749023,67100000
5/29/2000,5260,5680,5240,5460,4034.307617,67130000
5/30/2000,5460,5460,5460,5460,4034.307617,0
5/31/2000,6000,6290,5960,6160,4551.523438,83935000
6/1/2000,6200,6410,6120,6300,4654.968262,50230000
6/2/2000,6690,6900,6510,6620,4891.411621,84385000
6/5/2000,6920,6980,6680,6740,4980.07959,48010000
6/6/2000,6740,6740,6740,6740,4980.07959,0
6/7/2000,6600,6980,6510,6800,5024.410156,53365000
6/8/2000,6660,6960,6530,6530,4824.911621,58550000
6/9/2000,6600,7040,6530,7020,5186.96582,63860000
6/12/2000,7200,7280,7030,7190,5312.575684,49515000
6/13/2000,7060,7100,6870,7060,5216.520996,42495000
6/14/2000,7230,7640,7090,7640,5645.072754,63020000
6/15/2000,7560,7560,7000,7000,5172.187012,61225000
6/16/2000,6900,6960,6710,6740,4980.07959,66455000
6/19/2000,6600,6950,6550,6700,4950.522461,53560000
6/20/2000,6940,7180,6830,7140,5275.631348,59790000
6/21/2000,7300,7380,7070,7080,5231.298828,37585000
6/22/2000,7240,7270,6960,7040,5201.742676,33635000
6/23/2000,6980,7010,6860,7000,5172.187012,29215000
6/26/2000,7100,7360,6990,7210,5327.352539,39980000
6/27/2000,7320,7440,7190,7310,5401.242676,45535000
6/28/2000,7220,7540,7220,7520,5556.40625,47295000
6/29/2000,7600,7740,7380,7490,5534.239258,61120000
6/30/2000,7440,7540,7290,7380,5452.962402,35250000
7/3/2000,7440,7550,7420,7500,5541.629395,25975000
7/4/2000,7600,7620,7350,7350,5430.796875,32810000
7/5/2000,7390,7520,7350,7430,5489.908691,24895000
7/6/2000,7240,7350,7180,7300,5393.854004,60340000
7/7/2000,7340,7460,7230,7360,5438.185547,40580000
7/10/2000,7440,7630,7410,7600,5615.515625,42505000
7/11/2000,7580,7740,7450,7450,5504.685547,34945000
7/12/2000,7520,7660,7460,7640,5645.072754,40140000
7/13/2000,7700,7880,7570,7760,5733.739746,48805000
7/14/2000,7780,7840,7540,7550,5578.575684,30425000
7/17/2000,7550,7550,7550,7550,5578.575684,0
7/18/2000,7550,7620,7440,7460,5512.073242,19605000
7/19/2000,7550,7620,7440,7460,5512.073242,19605000
7/20/2000,7060,7110,6840,6900,5098.298828,40315000
7/21/2000,6960,7050,6760,6920,5113.075684,48395000
7/24/2000,6640,6740,6360,6380,4714.078613,49015000
7/25/2000,6310,6400,6120,6280,4640.191406,56735000
7/26/2000,6400,6580,6360,6550,4839.688477,54745000
7/27/2000,6220,6360,6100,6230,4603.246094,43540000
7/28/2000,5800,5910,5710,5730,4233.804199,83035000
7/31/2000,5730,5910,5550,5900,4359.415039,46615000
8/1/2000,5960,6270,5870,6220,4595.857422,53120000
8/2/2000,6100,6170,5930,6070,4485.026367,37190000
8/3/2000,6180,6180,5970,6030,4455.46875,27815000
8/4/2000,5930,6010,5850,5920,4374.192871,23605000
8/7/2000,5740,5770,5580,5580,4122.973145,28765000
8/8/2000,5660,5750,5570,5580,4122.973145,33475000
8/9/2000,5680,6040,5680,6000,4433.304688,39570000
8/10/2000,6000,6160,5860,6160,4551.523438,40830000
8/11/2000,6000,6070,5880,5960,4403.75,33840000
8/14/2000,6060,6160,6000,6020,4448.082031,23730000
8/15/2000,6020,6020,6020,6020,4448.082031,0
8/16/2000,6500,6530,6330,6420,4743.634766,51915000
8/17/2000,6480,6560,6340,6440,4758.413086,36345000
8/18/2000,6500,6520,6200,6200,4581.080078,21370000
8/21/2000,6200,6340,6190,6270,4632.801758,20950000
8/22/2000,6260,6470,6240,6460,4773.191406,27710000
8/23/2000,6450,6450,6160,6190,4573.690918,27905000
8/24/2000,6260,6300,6100,6220,4595.857422,31700000
8/25/2000,6180,6400,6110,6400,4728.857422,21960000
8/28/2000,6340,6380,6260,6330,4677.135742,17630000
8/29/2000,6320,6380,6160,6220,4595.857422,16765000
8/30/2000,6140,6190,6020,6030,4455.46875,23735000
8/31/2000,5900,5900,5380,5470,4041.695557,114120000
9/1/2000,5540,5600,5420,5540,4093.41626,49955000
9/4/2000,5440,5550,5310,5340,3945.640137,28625000
9/5/2000,5260,5340,5030,5150,3805.25293,79765000
9/6/2000,5200,5280,5090,5150,3805.25293,53120000
9/7/2000,4940,4980,4760,4790,3539.254395,83905000
9/8/2000,4900,4930,4790,4880,3605.753906,57170000
9/11/2000,4880,4880,4880,4880,3605.753906,0
9/12/2000,4880,4880,4880,4880,3605.753906,0
9/13/2000,4880,4880,4880,4880,3605.753906,0
9/14/2000,4600,4710,4440,4710,3480.143555,106130000
9/15/2000,4500,4620,4300,4350,3214.146973,82695000
9/18/2000,4010,4120,3700,3970,2933.369873,146305000
9/19/2000,3990,4370,3900,4160,3073.756104,100525000
9/20/2000,4600,4660,4460,4600,3398.866211,103410000
9/21/2000,4590,4660,4320,4400,3251.0896,65445000
9/22/2000,3840,4050,3780,3800,2807.757813,103265000
9/25/2000,3880,4110,3840,4090,3022.035645,65985000
9/26/2000,3900,4040,3900,4000,2955.535645,58430000
9/27/2000,4000,4100,3960,4030,2977.702637,69795000
9/28/2000,4100,4190,4030,4060,2999.868896,52470000
9/29/2000,4120,4120,3940,4040,2985.091309,57535000
10/2/2000,3840,3880,3760,3810,2815.147461,41120000
10/3/2000,3810,3810,3810,3810,2815.147461,0
10/4/2000,3700,3950,3590,3890,2874.258789,82635000
10/5/2000,4020,4080,3940,3940,2911.202393,62745000
10/6/2000,3800,3900,3760,3900,2881.647705,54935000
10/9/2000,3820,3840,3680,3690,2726.481201,63195000
10/10/2000,3700,3810,3590,3660,2704.315186,62145000
10/11/2000,3450,3460,3210,3220,2379.206543,103605000
10/12/2000,3140,3280,3140,3140,2320.095703,79535000
10/13/2000,3000,3090,2830,3030,2238.817627,115295000
10/16/2000,3030,3030,3030,3030,2238.817627,0
10/17/2000,2980,3080,2730,2740,2024.542358,65300000
10/18/2000,2540,2760,2420,2730,2017.153809,164215000
10/19/2000,2730,3050,2690,2900,2142.762695,137720000
10/20/2000,3240,3330,3190,3330,2460.484375,118825000
10/23/2000,3490,3520,3160,3200,2364.428711,139960000
10/24/2000,3180,3420,3100,3340,2467.87207,97115000
10/25/2000,3200,3260,3130,3210,2371.817383,68730000
10/26/2000,2930,3030,2740,2890,2135.374756,133290000
10/27/2000,2890,2890,2890,2890,2135.374756,0
10/30/2000,2800,2880,2720,2750,2031.930908,36830000
10/31/2000,2750,2850,2630,2850,2105.818359,63190000
11/1/2000,3000,3270,2960,3260,2408.761719,94165000
11/2/2000,3200,3430,3170,3320,2453.093994,123180000
11/3/2000,3420,3470,3370,3440,2541.760742,80420000
11/6/2000,3460,3670,3380,3510,2593.48291,71865000
11/7/2000,3460,3550,3380,3440,2541.760742,53740000
11/8/2000,3400,3460,3280,3410,2519.593994,58215000
11/9/2000,3300,3430,3260,3400,2512.205078,52305000
11/10/2000,3360,3440,3320,3380,2497.427979,35140000
11/13/2000,3220,3260,3100,3150,2327.484131,51070000
11/14/2000,3210,3320,3210,3290,2430.928711,31755000
11/15/2000,3450,3460,3320,3390,2504.816895,55720000
11/16/2000,3400,3420,3250,3280,2423.539307,37420000
11/17/2000,3180,3230,3150,3220,2379.206543,36225000
11/20/2000,3160,3210,3100,3100,2290.540039,26795000
11/21/2000,3080,3170,2970,3160,2334.872559,51620000
11/22/2000,3100,3220,3080,3140,2320.095703,37710000
11/23/2000,3140,3260,3140,3210,2371.817383,44645000
11/24/2000,3310,3400,3270,3400,2512.205078,45530000
11/27/2000,3600,3800,3570,3780,2792.981689,100220000
11/28/2000,3650,3650,3500,3520,2600.871338,59770000
11/29/2000,3300,3350,3200,3220,2379.206543,54300000
11/30/2000,3220,3290,3150,3240,2393.983887,63315000
12/1/2000,3080,3220,3040,3180,2349.650879,96425000
12/4/2000,3220,3250,3080,3100,2290.540039,51875000
12/5/2000,3160,3250,3120,3240,2393.983887,58400000
12/6/2000,3410,3430,3210,3210,2371.817383,95890000
12/7/2000,3210,3260,3160,3260,2408.761719,43020000
12/8/2000,3260,3390,3260,3370,2490.039795,47575000
12/11/2000,3480,3630,3480,3580,2645.203857,70575000
12/12/2000,3580,3650,3500,3500,2586.093506,73745000
12/13/2000,3500,3780,3500,3780,2792.981689,84140000
12/14/2000,3620,3680,3560,3620,2674.760254,66965000
12/15/2000,3620,3640,3480,3490,2578.705322,52960000
12/18/2000,3500,3590,3490,3560,2630.427002,34350000
12/19/2000,3560,3570,3510,3530,2608.260498,25445000
12/20/2000,3420,3450,3320,3340,2467.87207,53675000
12/21/2000,3120,3300,3070,3240,2393.983887,76625000
12/22/2000,3240,3300,3130,3140,2320.095703,63760000
12/25/2000,3140,3140,3140,3140,2320.095703,0
12/26/2000,3230,3240,3160,3160,2334.872559,60430000
12/27/2000,3160,3160,3160,3160,2334.872559,0
12/28/2000,3160,3160,3160,3160,2334.872559,0
12/29/2000,3160,3160,3160,3160,2334.872559,0
1/1/2001,3160,3160,3160,3160,2334.872559,0
1/2/2001,3160,3380,3140,3350,2475.26123,39455000
1/3/2001,3230,3420,3220,3370,2490.039795,37855000
1/4/2001,3790,3870,3660,3780,2792.981689,119910000
1/5/2001,3760,3920,3700,3900,2881.647705,78135000
1/8/2001,3820,3910,3780,3880,2866.869873,42295000
1/9/2001,3830,3860,3710,3840,2837.314697,46280000
1/10/2001,3780,3810,3700,3710,2741.259766,41235000
1/11/2001,3790,3790,3640,3640,2689.538086,31410000
1/12/2001,3800,3890,3770,3840,2837.314697,52900000
1/15/2001,3860,4020,3840,3920,2896.424316,51460000
1/16/2001,3960,4200,3850,4140,3058.979736,52065000
1/17/2001,4060,4240,4060,4220,3118.090576,52570000
1/18/2001,4240,4530,4240,4400,3251.0896,57685000
1/19/2001,4700,4700,4520,4600,3398.866211,54245000
1/22/2001,4600,4600,4470,4550,3361.922363,42250000
1/23/2001,4550,4550,4550,4550,3361.922363,0
1/24/2001,4550,4550,4550,4550,3361.922363,0
1/25/2001,4550,4550,4550,4550,3361.922363,0
1/26/2001,4450,4480,3970,3980,2940.758545,91025000
1/29/2001,4000,4100,3960,4020,2970.314209,47245000
1/30/2001,4100,4170,4070,4110,3036.8125,39350000
1/31/2001,4090,4400,4090,4400,3251.0896,53045000
2/1/2001,4270,4420,4190,4270,3155.034424,39730000
2/2/2001,4290,4390,4220,4290,3169.812744,27330000
2/5/2001,4170,4200,3990,4030,2977.702637,47135000
2/6/2001,3980,4020,3910,4010,2962.924805,31545000
2/7/2001,3960,3990,3900,3900,2881.647705,23130000
2/8/2001,3920,4060,3890,4060,2999.868896,34685000
2/9/2001,4040,4100,3980,4070,3007.257324,25230000
2/12/2001,3840,4050,3840,3970,2933.369873,36110000
2/13/2001,4040,4100,3970,3980,2940.758545,22295000
2/14/2001,3920,4040,3900,3980,2940.758545,19710000
2/15/2001,4200,4210,4100,4130,3051.590332,34930000
2/16/2001,4150,4310,4130,4250,3140.256348,46375000
2/19/2001,4180,4210,4100,4190,3095.923584,22880000
2/20/2001,4190,4280,4180,4240,3132.867188,18175000
2/21/2001,4160,4200,4140,4160,3073.756104,19500000
2/22/2001,4080,4100,3940,4010,2962.924805,43605000
2/23/2001,3920,3970,3830,3840,2837.314697,76855000
2/26/2001,3850,3860,3780,3840,2837.314697,35665000
2/27/2001,3840,3940,3790,3790,2800.370361,38695000
2/28/2001,3700,3780,3700,3740,2763.425537,28715000
3/1/2001,3740,3740,3740,3740,2763.425537,0
3/2/2001,3700,3700,3580,3610,2667.371338,44500000
3/5/2001,3530,3720,3530,3720,2748.648193,24620000
3/6/2001,3820,3850,3760,3800,2807.757813,25500000
3/7/2001,3960,4010,3900,4000,2955.535645,52640000
3/8/2001,3950,4010,3910,4010,2962.924805,31360000
3/9/2001,3940,3940,3820,3840,2837.314697,30800000
3/12/2001,3700,3760,3650,3670,2711.703857,38610000
3/13/2001,3570,3650,3540,3640,2689.538086,33815000
3/14/2001,3640,3640,3640,3640,2689.538086,0
3/15/2001,3790,3930,3760,3920,2896.424316,29370000
3/16/2001,3880,3920,3830,3890,2874.258789,23315000
3/19/2001,3810,3880,3770,3800,2807.757813,24865000
3/20/2001,3900,3920,3820,3820,2822.536377,21455000
3/21/2001,3720,3900,3700,3870,2859.480469,40550000
3/22/2001,3980,3990,3920,3980,2940.758545,37465000
3/23/2001,4090,4370,4080,4300,3177.201172,91755000
3/26/2001,4400,4430,4340,4340,3206.756592,42870000
3/27/2001,4300,4310,4120,4150,3066.367676,31345000
3/28/2001,4260,4260,4150,4150,3066.367676,26075000
3/29/2001,4090,4180,4040,4090,3022.035645,29920000
3/30/2001,4110,4170,4040,4160,3073.756104,30100000
4/2/2001,4040,4100,3960,3990,2948.147705,39140000
4/3/2001,3810,3870,3790,3800,2807.757813,46070000
4/4/2001,3700,3740,3630,3660,2704.315186,62280000
4/5/2001,3660,3660,3660,3660,2704.315186,0
4/6/2001,3960,3960,3780,3840,2837.314697,85290000
4/9/2001,3790,3810,3710,3710,2741.259766,25840000
4/10/2001,3710,3740,3610,3640,2689.538086,39175000
4/11/2001,3780,3800,3720,3720,2748.648193,44515000
4/12/2001,3940,4090,3900,4010,2962.924805,73660000
4/13/2001,4100,4150,4030,4060,2999.868896,38840000
4/16/2001,4060,4080,3940,3940,2911.202393,10200000
4/17/2001,3920,4020,3850,3970,2933.369873,16815000
4/18/2001,4110,4280,4070,4280,3162.423828,47790000
4/19/2001,4620,4920,4580,4700,3472.754395,131305000
4/20/2001,4720,4780,4490,4490,3317.588135,44905000
4/23/2001,4490,4610,4470,4540,3354.532959,31785000
4/24/2001,4410,4420,4330,4400,3251.0896,31185000
4/25/2001,4340,4520,4320,4520,3339.755371,26345000
4/26/2001,4340,4520,4320,4520,3339.755371,26345000
4/27/2001,4410,4450,4310,4340,3206.756592,21695000
4/30/2001,4460,4620,4410,4580,3384.088379,38225000
5/1/2001,4580,4580,4580,4580,3384.088379,0
5/2/2001,4700,4700,4540,4580,3384.088379,36510000
5/3/2001,4620,4620,4490,4600,3398.866211,25895000
5/4/2001,4410,4510,4410,4460,3295.422852,32805000
5/7/2001,4500,4630,4480,4600,3398.866211,17945000
5/8/2001,4590,4620,4520,4590,3391.478271,16825000
5/9/2001,4560,4580,4490,4500,3324.977295,20695000
5/10/2001,4500,4560,4440,4500,3324.977295,24620000
5/11/2001,4460,4470,4400,4410,3258.478027,27705000
5/14/2001,4420,4460,4400,4430,3273.256592,14310000
5/15/2001,4410,4450,4290,4340,3206.756592,26420000
5/16/2001,4300,4370,4200,4210,3110.700928,25895000
5/17/2001,4400,4430,4340,4430,3273.256592,24105000
5/18/2001,4380,4420,4340,4410,3258.478027,18915000
5/21/2001,4500,4620,4430,4580,3384.088379,28160000
5/22/2001,4720,4780,4620,4620,3413.642822,48830000
5/23/2001,4600,4760,4580,4700,3472.754395,21890000
5/24/2001,4560,4600,4510,4530,3347.145508,30275000
5/25/2001,4550,4650,4430,4440,3280.644287,33695000
5/28/2001,4420,4480,4380,4450,3288.033447,18480000
5/29/2001,4430,4640,4430,4640,3428.421387,24280000
5/30/2001,4500,4530,4450,4470,3302.811523,31815000
5/31/2001,4320,4340,4190,4240,3132.867188,63595000
6/1/2001,4300,4300,4210,4240,3132.867188,29315000
6/4/2001,4260,4310,4230,4240,3132.867188,19955000
6/5/2001,4140,4240,4040,4060,2999.868896,51520000
6/6/2001,4060,4060,4060,4060,2999.868896,0
6/7/2001,4080,4310,4080,4280,3162.423828,39865000
6/8/2001,4420,4510,4400,4470,3302.811523,42740000
6/11/2001,4330,4380,4280,4280,3162.423828,24680000
6/12/2001,4220,4300,4210,4220,3118.090576,24195000
6/13/2001,4300,4310,4200,4280,3162.423828,23645000
6/14/2001,4270,4310,4200,4230,3125.479004,27840000
6/15/2001,4190,4200,4120,4190,3095.923584,40870000
6/18/2001,4180,4180,4080,4100,3029.424316,34095000
6/19/2001,4100,4170,4080,4110,3036.8125,31275000
6/20/2001,4060,4070,3990,4000,2955.535645,38515000
6/21/2001,4000,4040,3920,3960,2925.980713,40805000
6/22/2001,3940,3940,3820,3870,2859.480469,44685000
6/25/2001,3840,3930,3800,3870,2859.480469,25925000
6/26/2001,3870,3900,3780,3780,2792.981689,33500000
6/27/2001,3790,3800,3700,3720,2748.648193,40985000
6/28/2001,3700,3790,3690,3750,2770.814697,27040000
6/29/2001,3840,3850,3800,3840,2837.314697,30675000
7/2/2001,3840,3880,3810,3860,2852.092041,23280000
7/3/2001,3900,3910,3870,3890,2874.258789,20305000
7/4/2001,3840,3940,3840,3940,2911.202393,13705000
7/5/2001,3940,3950,3860,3860,2852.092041,15550000
7/6/2001,3740,3770,3650,3670,2711.703857,38020000
7/9/2001,3500,3540,3390,3420,2526.98291,81635000
7/10/2001,3440,3490,3390,3400,2512.205078,32665000
7/11/2001,3280,3410,3280,3380,2497.427979,37970000
7/12/2001,3480,3560,3460,3520,2600.871338,66365000
7/13/2001,3640,3640,3360,3400,2512.205078,46560000
7/16/2001,3370,3390,3260,3340,2467.87207,27910000
7/17/2001,3340,3340,3340,3340,2467.87207,0
7/18/2001,3360,3420,3330,3350,2475.26123,33430000
7/19/2001,3330,3540,3310,3540,2615.649414,37325000
7/20/2001,3520,3600,3470,3520,2600.871338,29625000
7/23/2001,3500,3500,3430,3460,2556.537842,21275000
7/24/2001,3400,3510,3400,3470,2563.92749,21480000
7/25/2001,3460,3590,3440,3570,2637.815674,20905000
7/26/2001,3590,3650,3590,3630,2682.148926,21865000
7/27/2001,3730,3790,3690,3710,2741.259766,28800000
7/30/2001,3760,3780,3690,3710,2741.259766,20055000
7/31/2001,3740,3810,3720,3790,2800.370361,22230000
8/1/2001,3830,3990,3810,3960,2925.980713,57875000
8/2/2001,4020,4040,3880,3910,2889.035645,31790000
8/3/2001,4000,4020,3950,3990,2948.147705,32795000
8/6/2001,3930,4000,3900,3980,2940.758545,16130000
8/7/2001,3880,3900,3810,3860,2852.092041,22085000
8/8/2001,3820,3840,3740,3800,2807.757813,13405000
8/9/2001,3690,3730,3660,3660,2704.315186,29170000
8/10/2001,3710,3780,3710,3730,2756.036621,11580000
8/13/2001,3770,3830,3750,3830,2829.925537,18640000
8/14/2001,3900,3960,3870,3950,2918.592285,21220000
8/15/2001,3950,3950,3950,3950,2918.592285,0
8/16/2001,3840,3900,3820,3900,2881.647705,18330000
8/17/2001,3900,3960,3870,3920,2896.424316,17745000
8/20/2001,3800,3830,3780,3800,2807.757813,9435000
8/21/2001,3820,3850,3700,3720,2748.648193,21735000
8/22/2001,3630,3850,3630,3850,2844.703369,21770000
8/23/2001,3870,3910,3800,3850,2844.703369,14945000
8/24/2001,3840,3880,3780,3840,2837.314697,7515000
8/27/2001,3960,4020,3920,3980,2940.758545,37955000
8/28/2001,4000,4000,3930,3940,2911.202393,20535000
8/29/2001,3900,3970,3860,3930,2903.814209,19135000
8/30/2001,3840,3940,3840,3920,2896.424316,12585000
8/31/2001,3860,3880,3750,3800,2807.757813,25845000
9/3/2001,3810,3820,3750,3760,2778.203125,10450000
9/4/2001,3760,3940,3750,3930,2903.814209,18775000
9/5/2001,3840,3850,3750,3790,2800.370361,21020000
9/6/2001,3800,3850,3760,3770,2785.593018,17490000
9/7/2001,3760,3820,3690,3820,2822.536377,22835000
9/10/2001,3770,3830,3730,3830,2829.925537,14000000
9/11/2001,3800,3850,3720,3740,2763.425537,15810000
9/12/2001,3200,3460,3200,3230,2386.595703,84970000
9/13/2001,3360,3460,3320,3430,2534.371338,59745000
9/14/2001,3440,3450,3290,3390,2504.816895,33175000
9/17/2001,3300,3360,3240,3280,2423.539307,28450000
9/18/2001,3390,3400,3300,3350,2475.26123,24870000
9/19/2001,3300,3340,3260,3280,2423.539307,21555000
9/20/2001,3200,3200,3030,3080,2275.761719,61380000
9/21/2001,2900,2940,2790,2850,2105.818359,65415000
9/24/2001,2850,2850,2850,2850,2105.818359,0
9/25/2001,3060,3070,2860,2860,2113.207764,42065000
9/26/2001,2820,2870,2790,2830,2091.041504,33275000
9/27/2001,2760,2810,2680,2810,2076.26416,36500000
9/28/2001,2810,2810,2810,2810,2076.26416,0
10/1/2001,2810,2810,2810,2810,2076.26416,0
10/2/2001,2810,2810,2810,2810,2076.26416,0
10/3/2001,2810,2810,2810,2810,2076.26416,0
10/4/2001,3000,3000,2860,2910,2150.151611,64925000
10/5/2001,2920,2970,2870,2950,2179.70752,40035000
10/8/2001,2940,2960,2890,2920,2157.540527,19935000
10/9/2001,2960,3060,2960,3030,2238.817627,39630000
10/10/2001,2990,3010,2960,2980,2201.875,16855000
10/11/2001,3080,3200,3070,3180,2349.650879,58170000
10/12/2001,3320,3340,3250,3260,2408.761719,47265000
10/15/2001,3200,3240,3180,3200,2364.428711,17425000
10/16/2001,3160,3230,3160,3180,2349.650879,15620000
10/17/2001,3260,3300,3230,3280,2423.539307,28595000
10/18/2001,3230,3260,3170,3260,2408.761719,21850000
10/19/2001,3300,3410,3260,3400,2512.205078,41555000
10/22/2001,3460,3470,3330,3390,2504.816895,18730000
10/23/2001,3500,3530,3450,3480,2571.316162,39580000
10/24/2001,3560,3710,3550,3710,2741.259766,56115000
10/25/2001,3700,3700,3620,3660,2704.315186,27610000
10/26/2001,3660,3690,3580,3620,2674.760254,47820000
10/29/2001,3660,3700,3610,3680,2719.092773,25480000
10/30/2001,3540,3580,3470,3480,2571.316162,33825000
10/31/2001,3410,3480,3410,3470,2563.92749,28980000
11/1/2001,3540,3630,3480,3580,2645.203857,34295000
11/2/2001,3630,3670,3630,3660,2704.315186,37920000
11/5/2001,3670,3700,3620,3700,2733.871826,30180000
11/6/2001,3780,3830,3760,3800,2807.757813,53010000
11/7/2001,3820,3830,3770,3810,2815.147461,44265000
11/8/2001,3810,3870,3800,3860,2852.092041,37600000
11/9/2001,3860,3860,3860,3860,2852.092041,0
11/12/2001,4010,4050,3930,4000,2955.535645,23500000
11/13/2001,3920,4000,3900,4000,2955.535645,30010000
11/14/2001,4100,4300,4060,4300,3177.201172,75030000
11/15/2001,4210,4290,4150,4190,3095.923584,36275000
11/16/2001,4160,4190,4070,4180,3088.535156,35795000
11/19/2001,4100,4400,4100,4370,3228.922607,39315000
11/20/2001,4400,4460,4270,4270,3155.034424,37695000
11/21/2001,4160,4300,4150,4220,3118.090576,33430000
11/22/2001,4230,4320,4160,4320,3191.978516,17595000
11/23/2001,4340,4450,4300,4440,3280.644287,27370000
11/26/2001,4470,4620,4470,4600,3398.866211,37990000
11/27/2001,4640,4660,4570,4620,3413.642822,41960000
11/28/2001,4540,4600,4350,4380,3236.311035,29700000
11/29/2001,4290,4490,4170,4200,3103.311768,53265000
11/30/2001,4460,4460,4330,4360,3221.53418,31230000
12/3/2001,4430,4500,4290,4490,3317.588135,32860000
12/4/2001,4530,4610,4440,4600,3398.866211,32740000
12/5/2001,4760,5290,4740,5290,3908.697021,115130000
12/6/2001,5560,5860,5350,5500,4063.861816,114630000
12/7/2001,5400,5730,5330,5670,4189.472168,58705000
12/10/2001,5580,5580,5170,5200,3842.196533,65280000
12/11/2001,5040,5190,4970,5170,3820.030273,52625000
12/12/2001,5160,5420,5030,5400,3989.973633,53895000
12/13/2001,5400,5430,5220,5300,3916.084473,63765000
12/14/2001,5110,5230,5090,5100,3768.306396,46510000
12/17/2001,5010,5150,4920,5010,3701.80835,41255000
12/18/2001,5080,5390,5080,5210,3849.585449,56725000
12/19/2001,5310,5350,5250,5280,3901.307617,30870000
12/20/2001,5200,5410,5110,5300,3916.084473,32435000
12/21/2001,5100,5190,5000,5030,3716.58667,41650000
12/24/2001,5050,5160,5010,5050,3731.364014,20430000
12/25/2001,5050,5050,5050,5050,3731.364014,0
12/26/2001,5130,5190,5080,5160,3812.641357,21745000
12/27/2001,5200,5420,5180,5400,3989.973633,40355000
12/28/2001,5600,5620,5510,5580,4122.973145,38480000
12/31/2001,5580,5580,5580,5580,4122.973145,0
1/1/2002,5580,5580,5580,5580,4122.973145,0
1/2/2002,5660,6160,5620,6160,4551.523438,57100000
1/3/2002,6160,6160,6160,6160,4551.523438,0
1/4/2002,6380,6410,6290,6380,4714.078613,50470000
1/7/2002,6260,6430,6170,6360,4699.301758,51455000
1/8/2002,6390,6390,6190,6230,4603.246094,38005000
1/9/2002,6210,6450,6190,6450,4765.801758,45120000
1/10/2002,6360,6420,6160,6160,4551.523438,54845000
1/11/2002,6240,6350,6040,6120,4521.969727,47680000
1/14/2002,6050,6600,6040,6600,4876.633789,48900000
1/15/2002,6430,6460,6160,6240,4610.635742,68875000
1/16/2002,6150,6250,6030,6030,4455.46875,60330000
1/17/2002,5900,6060,5860,6000,4433.304688,55605000
1/18/2002,6010,6040,5880,5920,4374.192871,44260000
1/21/2002,5800,5840,5720,5820,4300.303223,41265000
1/22/2002,5840,6050,5840,6000,4433.304688,32895000
1/23/2002,5800,6190,5780,6160,4551.523438,39900000
1/24/2002,6220,6370,6180,6200,4581.080078,38415000
1/25/2002,6330,6570,6260,6460,4773.191406,56875000
1/28/2002,6580,6580,6350,6370,4706.690918,33735000
1/29/2002,6370,6450,6290,6300,4654.968262,32140000
1/30/2002,6010,6180,6010,6060,4477.635254,39580000
1/31/2002,6060,6060,6060,6060,4477.635254,0
2/1/2002,6200,6320,6090,6180,4566.302246,35640000
2/4/2002,6200,6330,6180,6240,4610.635742,23805000
2/5/2002,6200,6490,6140,6460,4773.191406,48675000
2/6/2002,6400,6480,6360,6380,4714.078613,31845000
2/7/2002,6300,6460,6240,6300,4654.968262,36975000
2/8/2002,6320,6420,6220,6420,4743.634766,34105000
2/11/2002,6420,6420,6420,6420,4743.634766,0
2/12/2002,6420,6420,6420,6420,4743.634766,0
2/13/2002,6420,6420,6420,6420,4743.634766,0
2/14/2002,6740,7100,6630,7100,5246.074707,98365000
2/15/2002,6940,7000,6810,6830,5046.578125,42860000
2/18/2002,6820,6910,6780,6860,5068.742676,35695000
2/19/2002,6900,7040,6790,6850,5061.355957,36270000
2/20/2002,6700,6870,6700,6800,5024.410156,34980000
2/21/2002,6860,6890,6540,6760,4994.855957,51595000
2/22/2002,6550,6680,6530,6670,4928.355469,47120000
